Unique Specimen Number,Label Date,Site,Display Date,Station,Collection Method,Specimen Kind ,Genus,Subgenus,Species,Subspecies,New record,Label Name,Short label name,Sex,Voucher Specimen,Questionable or Incomplete Identification,Broken Specimen,Entered by,Entered Date,NOTES,Count
140,20160610,SCL,10-Jun-16,SCL4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
141,20160610,SCL,10-Jun-16,SCL4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
142,20150620,SCL,20-Jun-15,SCL4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
143,20150620,SCL,20-Jun-15,SCL4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
144,20150510,SCL,10-May-15,SCL4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
145,20140714,POS,14-Jul-14,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
146,20140714,POS,14-Jul-14,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
147,20140714,POS,14-Jul-14,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
148,20140714,POS,14-Jul-14,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
149,20140714,POS,14-Jul-14,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
150,20160417,POS,17-Apr-16,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
151,20150510,POS,10-May-15,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
152,20150510,POS,10-May-15,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
153,20150510,POS,10-May-15,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
154,20150510,POS,10-May-15,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
155,20140714,POS,14-Jul-14,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
156,20150620,POS,20-Jun-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
157,20160610,POS,10-Jun-16,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
158,20140714,POS,14-Jul-14,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
159,20150510,POS,10-May-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
160,20140714,POS,14-Jul-14,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
161,20150711,POS,11-Jul-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
162,20150510,POS,10-May-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
163,20140714,POS,14-Jul-14,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
164,20160610,POS,10-Jun-16,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
165,20160610,POS,10-Jun-16,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
166,20150711,POS,11-Jul-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
167,20150620,POS,20-Jun-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
168,20150620,POS,20-Jun-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
169,20150620,POS,20-Jun-15,POS2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
170,20160610,POS,10-Jun-16,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
171,20140714,POS,14-Jul-14,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
172,20140817,POS,17-Aug-14,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,overflow voucher 5/10/19,1
173,20140714,POS,14-Jul-14,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
174,20150419,POS,19-Apr-15,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
175,20140714,POS,14-Jul-14,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
176,20160610,POS,10-Jun-16,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
177,20150711,POS,11-Jul-15,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,overflow voucher 5/10/19,1
178,20150620,POS,20-Jun-15,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
179,20160610,POS,10-Jun-16,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
180,20150808,POS,8-Aug-15,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
181,20160417,POS,17-Apr-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
182,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
183,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
184,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
185,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
186,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
187,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
188,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
189,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
190,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
191,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
192,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
193,20160610,POS,10-Jun-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,NA,1
194,20160610,NA,10-Jun-16,NA,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41328,No location data,1
195,20140714,SCL,14-Jul-14,SCL1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
196,20160610,SCL,10-Jun-16,SCL1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
197,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
198,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
199,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
200,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
201,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
202,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
203,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
204,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
205,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
206,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
207,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
208,20160807,SCL,7-Aug-16,SCL3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,N,N,N,VE,41329,Corrected from M [WRP 20181112],1
209,20160610,SCL,10-Jun-16,SCL5,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,overflow voucher 5/10/19,1
210,20160610,SCL,10-Jun-16,SCL5,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
211,20150711,POS,11-Jul-15,POS1,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
212,20160716,POS,16-Jul-16,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
213,20160716,POS,16-Jul-16,POS3,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
214,20160716,POS,16-Jul-16,POS4,T,P,Bombus,Pyrobombus,mixtus,NA,N,Bombus (Pyrobombus) mixtus,Bombus mixtus,M,N,N,N,VE,41329,NA,1
215,20140714,SCL,14-Jul-14,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
216,20140714,SCL,14-Jul-14,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
217,20140817,SCL,17-Aug-14,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
218,20150711,SCL,11-Jul-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
219,20150620,SCL,20-Jun-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
220,20150711,SCL,11-Jul-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
221,20150711,SCL,11-Jul-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
222,20150620,SCL,20-Jun-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
223,20150620,SCL,20-Jun-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
224,20150620,POS,20-Jun-15,POS1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
225,20150620,SCL,20-Jun-15,SCL1,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
226,20160610,SCL,10-Jun-16,SCL1,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
227,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
228,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
229,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
230,20160807,SCL,7-Aug-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
231,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
232,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
233,20140714,SCL,14-Jul-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
234,20140714,SCL,14-Jul-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
235,20140714,SCL,14-Jul-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
236,20140714,SCL,14-Jul-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
237,20150620,SCL,20-Jun-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
238,20150419,SCL,19-Apr-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
239,20140817,SCL,17-Aug-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
240,20150510,SCL,10-May-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
241,20150419,SCL,19-Apr-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
242,20150510,SCL,10-May-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
243,20140714,SCL,14-Jul-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
244,20150620,SCL,20-Jun-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
245,20140817,SCL,17-Aug-14,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
246,20150419,SCL,19-Apr-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
247,20150711,SCL,11-Jul-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
248,20150419,SCL,19-Apr-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
249,20150620,SCL,20-Jun-15,SCL2,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
251,20150711,SCL,11-Jul-15,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
252,20160610,SCL,10-Jun-16,SCL2,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
253,20140714,SCL,14-Jul-14,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
254,20150510,SCL,10-May-15,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
255,20140714,SCL,14-Jul-14,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
256,20140714,SCL,14-Jul-14,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,overflow voucher 5/10/19,1
257,20150620,SCL,20-Jun-15,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
258,20150510,SCL,10-May-15,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
259,20140817,SCL,17-Aug-14,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
260,20160417,SCL,17-Apr-16,SCL3,T,P,Bombus,Thoracobombus,fervidus,NA,N,Bombus (Thoracobombus) fervidus,Bombus fervidus,F,N,N,N,VE,41329,corrected from B. vosnesenskii [WRP 20211011],1
261,20150419,SCL,19-Apr-15,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
262,20140817,SCL,17-Aug-14,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
263,20150620,SCL,20-Jun-15,SCL3,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
264,20140714,SCL,14-Jul-14,SCL3,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
265,20160610,SCL,10-Jun-16,SCL3,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
266,20160716,SCL,16-Jul-16,SCL3,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
267,20160716,SCL,16-Jul-16,SCL3,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
268,20160610,SCL,10-Jun-16,SCL3,N,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
269,20140714,SCL,14-Jul-14,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
270,20140928,SCL,28-Sep-14,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
271,20140817,SCL,17-Aug-14,SCL4,T,P,Bombus,Thoracobombus,fervidus,NA,N,Bombus (Thoracobombus) fervidus,Bombus fervidus,F,N,N,N,VE,41329,Q_ corrected from B. vosnesenskii [WRP 20211011],1
272,20150620,SCL,20-Jun-15,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
273,20160327,SCL,27-Mar-16,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
274,20140928,SCL,28-Sep-14,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
275,20140714,SCL,14-Jul-14,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
276,20160610,SCL,10-Jun-16,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
277,20150620,SCL,20-Jun-15,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
278,20160716,SCL,16-Jul-16,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
279,20150510,SCL,10-May-15,SCL4,T,P,Bombus,Pyrobombus,vosnesenskii,NA,N,Bombus (Pyrobombus) vosnesenskii,Bombus vosnesenskii,F,N,N,N,VE,41329,NA,1
