Site_ID,Latitude,Longtiude,Date,Bout,Family,Genus,Specific_epithet,Sub_species,Variety,Abundance,Common_name
site_3,47.57,-122.316,7/31/16,Mid,Solanaceae,Physalis,philadelphica,NA,NA,2,tomatillo
site_3,47.57,-122.316,7/31/16,Mid,Amaranthaceae,Beta,vulgaris,cicla,NA,2,chard
site_3,47.57,-122.316,7/16/14,Mid,Asteraceae,Eriophyllum,lanatum,NA,NA,1,commonwoollysunflower
site_3,47.57,-122.316,6/5/15,Early,Rosaceae,Rubus,NA,NA,NA,5,blackberry
site_3,47.57,-122.316,5/15/14,Early,Brassicaceae,Brassica,oleracea,NA,NA,NA,collardgreens
site_3,47.57,-122.316,7/31/16,Mid,Fabaceae,Trifolium,pratense,NA,NA,1,redclover
site_3,47.57,-122.316,8/31/16,Late,Apiaceae,Anethum,graveolens,NA,NA,1,dill
site_3,47.57,-122.316,5/15/14,Early,Fabaceae,Lupinus,NA,NA,NA,NA,lupine
site_3,47.57,-122.316,7/17/15,Mid,Brassicaceae,Raphanus,sativus,NA,NA,2,radish
site_3,47.57,-122.316,7/17/15,Mid,Asteraceae,Calendula,NA,NA,NA,4,calendula
site_3,47.57,-122.316,8/31/16,Late,Asteraceae,Coreopsis,tinctoria,NA,NA,2,tickseed
site_3,47.57,-122.316,7/31/16,Mid,Lamiaceae,Plectranthus,amboinicus,NA,NA,1,cubanoregano
site_3,47.57,-122.316,5/15/14,Early,Brassicaceae,Brassica,oleracea,NA,NA,NA,kale
site_3,47.57,-122.316,6/5/15,Early,Brassicaceae,Raphanus,sativus,NA,NA,8,radish
site_3,47.57,-122.316,7/31/16,Mid,Solanaceae,Solanum,sarrachoides,NA,NA,2,hairynightshade
site_3,47.57,-122.316,6/5/15,Early,Fabaceae,Lupinus,NA,NA,NA,4,lupine
site_3,47.57,-122.316,9/14/14,Late,Asteraceae,Aster,NA,NA,NA,5,Asterspp
site_3,47.57,-122.316,9/10/15,Late,Asteraceae,Symphyotrichum,novae-angliae,NA,NA,1,NewEnglandaster
site_3,47.57,-122.316,6/5/15,Early,Boraginaceae,Borago,NA,NA,NA,2,borage
site_3,47.57,-122.316,9/14/14,Late,Apiaceae,Coriandrum,sativum,NA,NA,2,cilantro
site_3,47.57,-122.316,7/16/14,Mid,Tropaeolaceae,Tropaeolum,NA,NA,NA,27,nasturtium
site_3,47.57,-122.316,8/31/16,Late,Fabaceae,Trifolium,repens,NA,NA,2,whiteclover
site_3,47.57,-122.316,8/31/16,Late,Fabaceae,Trifolium,pratense,NA,NA,2,redclover
site_3,47.57,-122.316,7/31/16,Mid,Asteraceae,Echinacea,purpurea,NA,NA,8,purpleconeflower
site_3,47.57,-122.316,9/10/15,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,1,zucchini
site_3,47.57,-122.316,7/31/16,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,2,tomato
site_3,47.57,-122.316,9/10/15,Late,Asteraceae,Coreopsis,tinctoria,NA,NA,1,tickseed
site_3,47.57,-122.316,9/10/15,Late,Plantaginaceae,Plantago,lanceolata,NA,NA,1,narrowleafplantain
site_3,47.57,-122.316,6/5/15,Early,Ranunculaceae,Ranunculus,NA,NA,NA,1,buttercup
site_3,47.57,-122.316,9/10/15,Late,Solanaceae,Physalis,philadelphica,NA,NA,1,tomatillo
site_3,47.57,-122.316,7/16/14,Mid,Asteraceae,Echinacea,purpurea,NA,NA,33,purpleconeflower
site_3,47.57,-122.316,6/5/15,Early,Rosaceae,Rubus,NA,NA,NA,2,raspberry
site_3,47.57,-122.316,8/31/16,Late,Lamiaceae,Origanum,vulgare,NA,NA,5,commonoregano
site_3,47.57,-122.316,7/31/16,Mid,Polygonaceae,Polygonum,NA,NA,NA,3,smartweed
site_3,47.57,-122.316,9/14/14,Late,Plantaginaceae,Antirrhinum,NA,NA,NA,2,snapdragon
site_3,47.57,-122.316,7/31/16,Mid,Tropaeolaceae,Tropaeolum,NA,NA,NA,1,nasturtium
site_3,47.57,-122.316,6/5/15,Early,Asteraceae,Taraxacum,NA,NA,NA,1,dandelion
site_3,47.57,-122.316,7/31/16,Mid,Amaryllidaceae,Allium,schoenoprasum,NA,NA,1,chives
site_3,47.57,-122.316,7/31/16,Mid,Plantaginaceae,Plantago,lanceolata,NA,NA,5,narrowleafplantain
site_3,47.57,-122.316,9/14/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,pepo,3,pumpkin
site_3,47.57,-122.316,7/31/16,Mid,Rosaceae,Rubus,NA,NA,NA,3,raspberry
site_3,47.57,-122.316,9/10/15,Late,Lamiaceae,Origanum,vulgare,NA,NA,1,commonoregano
site_3,47.57,-122.316,9/14/14,Late,Solanaceae,Solanum,lycopersicum,NA,NA,23,tomato
site_3,47.57,-122.316,8/31/16,Late,Fabaceae,Phaseolus,vulgaris,NA,NA,1,bushbean
site_3,47.57,-122.316,6/5/15,Early,Solanaceae,Solanum,tuberosum,NA,NA,2,potato
site_3,47.57,-122.316,9/14/14,Late,Fabaceae,Phaseolus,coccineus,NA,NA,6,scarletrunnerbean
site_3,47.57,-122.316,9/10/15,Late,Asteraceae,Echinacea,purpurea,NA,NA,1,purpleconeflower
site_3,47.57,-122.316,7/31/16,Mid,Asteraceae,Glebionis,coronaria,NA,NA,4,ediblechrysanthemum
site_3,47.57,-122.316,7/31/16,Mid,Asteraceae,Coreopsis,tinctoria,NA,NA,1,tickseed
site_3,47.57,-122.316,8/31/16,Late,Solanaceae,Physalis,NA,NA,NA,5,groundcherry
site_3,47.57,-122.316,7/31/16,Mid,Polygonaceae,Fagopyrum,esculentum,NA,NA,1,buckwheat
site_3,47.57,-122.316,7/31/16,Mid,Apiaceae,Daucus,carota,NA,NA,1,wildcarrot
site_3,47.57,-122.316,8/31/16,Late,Asteraceae,Helianthus,annuum,NA,NA,1,sunflower
site_3,47.57,-122.316,6/5/15,Early,Fabaceae,Vicia,NA,NA,NA,1,vetch
site_3,47.57,-122.316,6/5/15,Early,Fabaceae,Trifolium,incarnatum,NA,NA,1,crimsonclover
site_3,47.57,-122.316,8/31/16,Late,Solanaceae,Solanum,lycopersicum,NA,NA,14,tomato
site_3,47.57,-122.316,7/31/16,Mid,Asteraceae,Taraxacum,NA,NA,NA,1,dandelion
site_3,47.57,-122.316,9/14/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,1,tomatillo
site_3,47.57,-122.316,8/31/16,Late,Chenopodiaceae,Chenopodium,album,NA,NA,1,lambsquarters
site_3,47.57,-122.316,8/31/16,Late,Polygonaceae,Polygonum,NA,NA,NA,4,smartweed
site_3,47.57,-122.316,8/31/16,Late,Asteraceae,Cosmos,NA,NA,NA,6,cosmos
site_3,47.57,-122.316,8/31/16,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,2,zucchini
site_3,47.57,-122.316,6/5/15,Early,Fabaceae,Lotus,cornicilatus,NA,NA,8,birdsfoottreffoil
site_3,47.57,-122.316,6/5/15,Early,Tropaeolaceae,Tropaeolum,NA,NA,NA,1,nasturtium
site_4,47.589,-122.291,9/10/15,Late,Tropaeolaceae,Tropaeolum,NA,NA,NA,2,nasturtium
site_4,47.589,-122.291,9/15/14,Late,Amaryllidaceae,Allium,NA,NA,NA,1,Allium
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Rudbeckia,hirta,NA,NA,2,blackeyedsusan
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Liatris,NA,NA,NA,5,gayfeather
site_4,47.589,-122.291,9/10/15,Late,Apiaceae,Anethum,graveolens,NA,NA,3,dill
site_4,47.589,-122.291,9/10/15,Late,Rosaceae,Rosa,NA,NA,NA,2,rose
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Chrysanthemum,NA,NA,NA,2,mum
site_4,47.589,-122.291,7/17/15,Mid,Lamiaceae,Agastache,rupenstris,NA,NA,3,threadleafgianthyssop
site_4,47.589,-122.291,9/15/14,Late,Fabaceae,Pisum,sativum,NA,NA,4,pea
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Achillea,millefolium,NA,NA,3,yarrow
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Helianthus,annuum,NA,NA,33,sunflower
site_4,47.589,-122.291,7/17/15,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,3,polebean
site_4,47.589,-122.291,9/10/15,Late,Brassicaceae,Brassica,oleracea,NA,NA,3,cultivatedmustard
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Helianthus,annuum,NA,NA,43,sunflower
site_4,47.589,-122.291,7/17/14,Mid,Ranunculaceae,Nigella,damascena,NA,NA,5,raggedlady
site_4,47.589,-122.291,7/17/15,Mid,Ranunculaceae,Nigella,damascena,NA,NA,6,raggedlady
site_4,47.589,-122.291,9/15/14,Late,Brassicaceae,Brassica,oleracea,NA,NA,3,broccoli
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Aster,NA,NA,NA,3,purpleaster
site_4,47.589,-122.291,9/10/15,Late,Solanaceae,Solanum,lycopersicum,NA,NA,2,tomato
site_4,47.589,-122.291,7/17/15,Mid,Amaryllidaceae,Allium,schoenoprasum,NA,NA,1,chives
site_4,47.589,-122.291,9/15/14,Late,Amaryllidaceae,Allium,schoenoprasum,NA,NA,5,chives
site_4,47.589,-122.291,7/17/14,Mid,Solanaceae,Physalis,philadelphica,NA,NA,5,tomatillo
site_4,47.589,-122.291,9/15/14,Late,Boraginaceae,Borago,NA,NA,NA,13,borage
site_4,47.589,-122.291,7/17/14,Mid,Caprifoliaceae,Symphoricarpos,orbiculatus,NA,NA,1,coralberry
site_4,47.589,-122.291,9/15/14,Late,Lamiaceae,Lavandula,NA,NA,NA,6,lavender
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Cosmos,NA,NA,NA,29,cosmos
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Tagetes,NA,NA,NA,3,marigold
site_4,47.589,-122.291,7/17/15,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,1,scarletrunnerbean
site_4,47.589,-122.291,7/17/15,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,2,tomato
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Tagetes,NA,NA,NA,3,marigold
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Coreopsis,tinctoria,NA,NA,1,tickseed
site_4,47.589,-122.291,7/17/14,Mid,Rosaceae,Rosa,NA,NA,NA,1,rose
site_4,47.589,-122.291,9/10/15,Late,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_4,47.589,-122.291,5/20/14,Early,Brassicaceae,Brassica,oleracea,NA,NA,NA,kale
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Dahlia,NA,NA,NA,15,dahlia
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Achillea,millefolium,NA,NA,6,yarrow
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Cynara,cardunculus,NA,NA,1,cardoon
site_4,47.589,-122.291,7/17/14,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,137,tomato
site_4,47.589,-122.291,9/15/14,Late,Iridaceae,Gladiolus,NA,NA,NA,3,gladiolus
site_4,47.589,-122.291,5/20/14,Early,Fabaceae,Trifolium,pratense,NA,NA,NA,redclover
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Cynara,cardunculus,NA,NA,3,cardoon
site_4,47.589,-122.291,9/10/15,Late,Boraginaceae,Borago,NA,NA,NA,2,borage
site_4,47.589,-122.291,9/15/14,Late,Solanaceae,Solanum,lycopersicum,NA,NA,2,tomato
site_4,47.589,-122.291,7/17/14,Mid,Rosaceae,Spirea,NA,NA,NA,1,spirea
site_4,47.589,-122.291,7/17/14,Mid,Plumbaginaceae,Limonium,NA,NA,NA,2,statice
site_4,47.589,-122.291,7/17/14,Mid,Boraginaceae,Borago,NA,NA,NA,53,borage
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Dahlia,NA,NA,NA,1,dahlia
site_4,47.589,-122.291,7/17/15,Mid,Lamiaceae,Mentha,spicata,NA,NA,7,spearmint
site_4,47.589,-122.291,7/17/14,Mid,Apiaceae,Daucus,carota,NA,NA,1,carrot
site_4,47.589,-122.291,7/17/14,Mid,Scrophulariaceae,Verbascum,thapsus,NA,NA,5,mullein
site_4,47.589,-122.291,9/15/14,Late,Lamiaceae,Ocimum,basilicum,NA,NA,6,basil
site_4,47.589,-122.291,5/20/14,Early,Brassicaceae,Brassica,rapa,NA,NA,NA,broccolirab
site_4,47.589,-122.291,7/17/14,Mid,Amaryllidaceae,Allium,NA,NA,NA,10,Allium
site_4,47.589,-122.291,7/17/14,Mid,Dipsacaceae,Scabiosa,NA,NA,NA,4,pincushionflowers
site_4,47.589,-122.291,7/17/14,Mid,Apiaceae,Cuminum,cyminum,NA,NA,1,cumin
site_4,47.589,-122.291,7/17/14,Mid,Apiaceae,Anethum,graveolens,NA,NA,5,dill
site_4,47.589,-122.291,9/15/14,Late,Fabaceae,Trifolium,pratense,NA,NA,1,redclover
site_4,47.589,-122.291,7/17/15,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,1,bushbean
site_4,47.589,-122.291,7/17/15,Mid,Plantaginaceae,Antirrhinum,NA,NA,NA,5,snapdragon
site_4,47.589,-122.291,5/20/14,Early,Amaryllidaceae,Allium,schoenoprasum,NA,NA,NA,chives
site_4,47.589,-122.291,9/10/15,Late,Lamiaceae,Origanum,vulgare,NA,NA,10,commonoregano
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Thymus,NA,NA,NA,1,culinarythyme
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Hypochaeris,radicata,NA,NA,1,flatweedcatsear
site_4,47.589,-122.291,9/15/14,Late,Lamiaceae,Mentha,NA,NA,NA,2,mint
site_4,47.589,-122.291,7/17/15,Mid,Alstroemeriaceae,Alstroemeria,NA,NA,NA,1,alstroemeria
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Achillea,millefolium,NA,NA,17,yarrow
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Cynara,cardunculus,NA,NA,1,cardoon
site_4,47.589,-122.291,7/17/14,Mid,Apiaceae,Foeniculum,vulgare,NA,NA,10,bronzefennel
site_4,47.589,-122.291,6/5/15,Early,Papaveraceae,Papaver,NA,NA,NA,29,poppy
site_4,47.589,-122.291,9/15/14,Late,Campanulaceae,Lobelia,NA,NA,NA,4,lobelia
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Agastache,rupenstris,NA,NA,16,threadleafgianthyssop
site_4,47.589,-122.291,9/10/15,Late,Lamiaceae,Rosmarinus,officinalis,NA,NA,1,rosemary
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Calendula,NA,NA,NA,122,calendula
site_4,47.589,-122.291,7/17/15,Mid,Liliaceae,Lilium,NA,NA,NA,1,asiaticlily
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Liatris,NA,NA,NA,2,gayfeather
site_4,47.589,-122.291,5/20/14,Early,Geraniaceae,Pelargonium,NA,NA,NA,NA,geranium
site_4,47.589,-122.291,9/15/14,Late,Fabaceae,Phaseolus,coccineus,NA,NA,9,scarletrunnerbean
site_4,47.589,-122.291,9/10/15,Late,Solanaceae,Solanum,sarrachoides,NA,NA,2,hairynightshade
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Tagetes,NA,NA,NA,1,marigold
site_4,47.589,-122.291,7/17/14,Mid,Poaceae,Zea,mays,NA,NA,60,corn
site_4,47.589,-122.291,5/20/14,Early,Rhamnaceae,Ceanothus,NA,NA,NA,NA,ceanothes
site_4,47.589,-122.291,9/10/15,Late,Rosaceae,Fragaria,NA,NA,NA,3,strawberry
site_4,47.589,-122.291,9/15/14,Late,Tropaeolaceae,Tropaeolum,NA,NA,NA,18,nasturtium
site_4,47.589,-122.291,6/5/15,Early,Fabaceae,Lupinus,NA,NA,NA,30,lupine
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Tagetes,NA,NA,NA,2,marigold
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Stachys,byzantina,NA,NA,23,lambsear
site_4,47.589,-122.291,7/17/14,Mid,Apiaceae,Coriandrum,sativum,NA,NA,14,cilantro
site_4,47.589,-122.291,5/20/14,Early,Fabaceae,Pisum,sativum,NA,NA,NA,pea
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Origanum,vulgare,NA,NA,10,commonoregano
site_4,47.589,-122.291,5/20/14,Early,Plantaginaceae,Digitalis,NA,NA,NA,NA,foxglove
site_4,47.589,-122.291,9/15/14,Late,Lamiaceae,Agastache,rupenstris,NA,NA,5,threadleafgianthyssop
site_4,47.589,-122.291,9/15/14,Late,Papaveraceae,Eschscholzia,californica,NA,NA,1,Californiapoppy
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Zinnia,NA,NA,NA,4,zinnia
site_4,47.589,-122.291,7/17/15,Mid,Fabaceae,Pisum,sativum,NA,NA,3,pea
site_4,47.589,-122.291,7/17/14,Mid,Onagraceae,Oenothera,biennis,NA,NA,1,commoneveningprimrose
site_4,47.589,-122.291,5/20/14,Early,Lamiaceae,Lavandula,NA,NA,NA,NA,lavender
site_4,47.589,-122.291,9/15/14,Late,Plantaginaceae,Penstemon,NA,NA,NA,1,Penstemon
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Echinops,sphaerocephalus,NA,NA,2,globethistle
site_4,47.589,-122.291,9/15/14,Late,Lamiaceae,Rosmarinus,officinalis,NA,NA,1,rosemary
site_4,47.589,-122.291,9/15/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,2,tomatillo
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Zinnia,NA,NA,NA,4,zinnia
site_4,47.589,-122.291,7/17/14,Mid,Amaryllidaceae,Allium,schoenoprasum,NA,NA,18,chives
site_4,47.589,-122.291,5/20/14,Early,Brassicaceae,Eruca,sativa,NA,NA,NA,arugula
site_4,47.589,-122.291,6/5/15,Early,Asteraceae,Centaurea,cyanus,NA,NA,23,cornflower
site_4,47.589,-122.291,7/17/15,Mid,Asteraceae,Calendula,NA,NA,NA,5,calendula
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Achillea,millefolium,NA,NA,5,yarrow
site_4,47.589,-122.291,9/15/14,Late,Verbenaceae,Verbena,NA,NA,NA,5,Verbena
site_4,47.589,-122.291,9/10/15,Late,Lamiaceae,Mentha,spicata,NA,NA,1,spearmint
site_4,47.589,-122.291,9/10/15,Late,Polygonaceae,Polygonum,NA,NA,NA,2,smartweed
site_4,47.589,-122.291,7/17/14,Mid,Iridaceae,Crocosmia,NA,NA,NA,4,crocosmia
site_4,47.589,-122.291,9/15/14,Late,Ranunculaceae,Anemone,NA,NA,NA,6,anemone
site_4,47.589,-122.291,7/17/14,Mid,Rosaceae,Fragaria,NA,NA,NA,32,strawberry
site_4,47.589,-122.291,7/17/14,Mid,Papaveraceae,Eschscholzia,californica,NA,NA,7,Californiapoppy
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Echinacea,NA,NA,NA,2,coneflower
site_4,47.589,-122.291,7/17/14,Mid,Tropaeolaceae,Tropaeolum,NA,NA,NA,16,nasturtium
site_4,47.589,-122.291,5/20/14,Early,Caryophyllaceae,Dianthus,NA,NA,NA,NA,carnation
site_4,47.589,-122.291,7/17/15,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,2,zucchini
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Rudbeckia,hirta,NA,NA,4,blackeyedsusan
site_4,47.589,-122.291,7/17/14,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,10,bushbean
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Cosmos,NA,NA,NA,1,cosmos
site_4,47.589,-122.291,7/17/14,Mid,Cucurbitaceae,Cucurbita,NA,NA,NA,58,squash
site_4,47.589,-122.291,9/15/14,Late,Apiaceae,Coriandrum,sativum,NA,NA,1,cilantro
site_4,47.589,-122.291,9/15/14,Late,Asteraceae,Calendula,NA,NA,NA,74,calendula
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Salvia,NA,NA,NA,2,culinarysage
site_4,47.589,-122.291,7/17/14,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,46,polebean
site_4,47.589,-122.291,7/17/14,Mid,Malvaceae,NA,NA,NA,NA,1,mallow
site_4,47.589,-122.291,5/20/14,Early,Xanthorrhoeaceae,Kniphofia,uvaria,NA,NA,NA,torchlily
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Echinacea,purpurea,NA,NA,2,purpleconeflower
site_4,47.589,-122.291,5/20/14,Early,Rosaceae,Rosa,NA,NA,NA,NA,rose
site_4,47.589,-122.291,6/5/15,Early,Caprifoliaceae,Scabiosa,NA,NA,NA,4,scabiosa
site_4,47.589,-122.291,9/15/14,Late,Fabaceae,Phaseolus,vulgaris,NA,NA,3,bushbean
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Zinnia,NA,NA,NA,7,zinnia
site_4,47.589,-122.291,7/17/14,Mid,Iridaceae,Gladiolus,NA,NA,NA,7,gladiolus
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Calendula,NA,NA,NA,4,calendula
site_4,47.589,-122.291,5/20/14,Early,Papaveraceae,Papaver,NA,NA,NA,NA,poppy
site_4,47.589,-122.291,9/15/14,Late,Rosaceae,Rosa,NA,NA,NA,3,rose
site_4,47.589,-122.291,7/17/14,Mid,Solanaceae,Capsicum,annuum,NA,NA,10,peppers
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Salvia,NA,NA,NA,3,purplesalvia
site_4,47.589,-122.291,6/5/15,Early,Asteraceae,Tagetes,NA,NA,NA,19,marigold
site_4,47.589,-122.291,9/15/14,Late,Plantaginaceae,Penstemon,NA,NA,NA,4,Penstemon
site_4,47.589,-122.291,7/17/14,Mid,Plantaginaceae,Penstemon,NA,NA,NA,11,Penstemon
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Cosmos,NA,NA,NA,1,cosmos
site_4,47.589,-122.291,6/5/15,Early,Fabaceae,Trifolium,pratense,NA,NA,11,redclover
site_4,47.589,-122.291,7/17/14,Mid,Fabaceae,Lupinus,NA,NA,NA,1,lupine
site_4,47.589,-122.291,9/15/14,Late,Solanaceae,Solanum,sarrachoides,NA,NA,24,hairynightshade
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,Dahlia,NA,NA,NA,7,dahlia
site_4,47.589,-122.291,6/5/15,Early,Paeoniaceae,Paeonia,NA,NA,NA,13,peony
site_4,47.589,-122.291,6/5/15,Early,Boraginaceae,Borago,NA,NA,NA,4,borage
site_4,47.589,-122.291,9/15/14,Late,Amaryllidaceae,Allium,NA,NA,NA,12,unknown
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Lavandula,NA,NA,NA,21,lavender
site_4,47.589,-122.291,6/5/15,Early,Solanaceae,Physalis,philadelphica,NA,NA,4,tomatillo
site_4,47.589,-122.291,6/5/15,Early,Brassicaceae,Brassica,rapa,chinensis,NA,7,bokchoy
site_4,47.589,-122.291,6/5/15,Early,Plantaginaceae,Digitalis,NA,NA,NA,1,foxglove
site_4,47.589,-122.291,6/5/15,Early,Lamiaceae,Lavandula,NA,NA,NA,17,lavender
site_4,47.589,-122.291,6/5/15,Early,Tropaeolaceae,Tropaeolum,NA,NA,NA,7,nasturtium
site_4,47.589,-122.291,7/17/14,Mid,Liliaceae,Hemerocallis,NA,NA,NA,4,daylily
site_4,47.589,-122.291,6/5/15,Early,Rosaceae,Rosa,NA,NA,NA,4,rose
site_4,47.589,-122.291,7/17/14,Mid,Cucurbitaceae,Cucumis,sativus,NA,NA,32,cucumber
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Cosmos,NA,NA,NA,3,cosmos
site_4,47.589,-122.291,9/15/14,Late,Lamiaceae,Origanum,vulgare,NA,NA,6,commonoregano
site_4,47.589,-122.291,6/5/15,Early,Iridaceae,Iris,NA,NA,NA,12,iris
site_4,47.589,-122.291,6/5/15,Early,Campanulaceae,Campanula,NA,NA,NA,14,campanula
site_4,47.589,-122.291,7/17/14,Mid,Lamiaceae,Perovskia,atriplicifolia,NA,NA,2,Russiansage
site_4,47.589,-122.291,5/20/14,Early,Anacardiaceae,Cotinus,coggygria,NA,NA,NA,smokebush
site_4,47.589,-122.291,7/17/14,Mid,Rosaceae,Rubus,NA,NA,NA,6,raspberry
site_4,47.589,-122.291,5/20/14,Early,Fabaceae,Lupinus,NA,NA,NA,NA,lupine
site_4,47.589,-122.291,9/10/15,Late,Asteraceae,Helianthus,annuum,NA,NA,2,sunflower
site_4,47.589,-122.291,5/20/14,Early,Lamiaceae,Salvia,NA,NA,NA,NA,culinarysage
site_4,47.589,-122.291,7/17/14,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,7,scarletrunnerbean
site_4,47.589,-122.291,5/20/14,Early,Iridaceae,Iris,NA,NA,NA,NA,iris
site_4,47.589,-122.291,7/17/14,Mid,Asteraceae,NA,NA,NA,NA,10,oxeyedaisy
site_4,47.589,-122.291,9/10/15,Late,Cucurbitaceae,Cucurbita,NA,NA,NA,3,squash
site_4,47.589,-122.291,7/17/14,Mid,Papaveraceae,Papaver,NA,NA,NA,1,poppy
site_4,47.589,-122.291,6/5/15,Early,Solanaceae,Solanum,tuberosum,NA,NA,8,potato
site_4,47.589,-122.291,6/5/15,Early,Brassicaceae,Lobularia,maritima,NA,NA,2,sweetalyssum
site_4,47.589,-122.291,6/5/15,Early,Plantaginaceae,Antirrhinum,NA,NA,NA,4,snapdragon
site_4,47.589,-122.291,6/5/15,Early,Rosaceae,Fragaria,NA,NA,NA,22,strawberry
site_4,47.589,-122.291,6/5/15,Early,Asteraceae,Calendula,NA,NA,NA,10,calendula
site_4,47.589,-122.291,6/5/15,Early,Violaceae,Viola,tricolor,NA,hortensis,4,pansy
site_4,47.589,-122.291,6/5/15,Early,Amaryllidaceae,Allium,schoenoprasum,NA,NA,14,chives
site_4,47.589,-122.291,6/5/15,Early,Rosaceae,Rosa,nutkana,NA,NA,4,nootkarose
site_5,47.057,-122.97,7/21/15,Mid,Polygonaceae,Polygonum,NA,NA,NA,90,smartweed
site_5,47.057,-122.97,7/10/14,Mid,Apiaceae,Coriandrum,sativum,NA,NA,1,cilantro
site_5,47.057,-122.97,7/10/14,Mid,Polygonaceae,Polygonum,NA,NA,NA,120,smartweed
site_5,47.057,-122.97,7/10/14,Mid,Asteraceae,Hypochaeris,radicata,NA,NA,12,flatweedcatsear
site_5,47.057,-122.97,7/10/14,Mid,Asteraceae,Galinsoga,parviflora,NA,NA,26,potatoweed
site_5,47.057,-122.97,7/10/14,Mid,Fabaceae,Vicia,faba,NA,NA,11,favabean
site_5,47.057,-122.97,9/10/14,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,8,sheppardspurse
site_5,47.057,-122.97,9/18/15,Late,Solanaceae,Solanum,sarrachoides,NA,NA,22,hairynightshade
site_5,47.057,-122.97,7/10/14,Mid,Poaceae,Dactylis,NA,NA,NA,64,orchardgrass
site_5,47.057,-122.97,7/10/14,Mid,Asteraceae,Lettuca,sativa,NA,NA,54,lettuce
site_5,47.057,-122.97,7/10/14,Mid,Asteraceae,Cirsium,arvense,NA,NA,7,Canadianthistle
site_5,47.057,-122.97,7/10/14,Mid,Asteraceae,Taraxacum,NA,NA,NA,2,dandelion
site_5,47.057,-122.97,7/10/14,Mid,Brassicaceae,Brassica,rapa,NA,NA,49,fieldmustard
site_5,47.057,-122.97,9/10/14,Late,Campanulaceae,Lobelia,NA,NA,NA,18,lobelia
site_5,47.057,-122.97,9/10/14,Late,Boraginaceae,Phacelia,NA,NA,NA,15,Phacelia
